Gene ID,C12T1,C12T7,C14T1,C14T9,C23T7,C23T8,C26T10A,C26T9A,C27T10A,C27T9A,C28T7,C28T8,C10T5B,C10T6,C15T11A,C15T9,C16T10,C16T12A,C21T16,C21T7C,C4T11A,C4T12A,C6T10,C6T9,Gene Symbol,Aliases,Entrez ID,Ensembl ID,GO Accession
936872,8.788382,8.451675,9.311813,8.727249,8.576179,8.471742,8.386133,8.851417,9.303084,8.997233,8.32027,7.762273,8.6691885,8.818009,8.278063,8.558102,8.160182,8.4130125,9.400181,8.909571,9.364441,9.362528,8.024623,8.180366,BSU00870,,936872,,GO:0005524|GO:0006281
936868,8.552242,7.8901443,8.375324,8.180408,8.243788,8.506448,8.188411,8.756495,8.771034,8.647038,8.541117,7.844366,8.131309,8.3520155,8.226101,7.8517804,8.051745,8.135834,8.751663,8.467775,8.6837435,8.672655,7.896489,7.7674813,BSU00880,,936868,,
936863,9.035374,8.812571,8.878167,9.531385,8.5120125,8.621427,9.40764,9.236072,9.1982565,8.909955,9.244251,9.553348,10.059533,9.796413,9.589554,8.6177025,8.1702385,8.811994,9.017869,8.599749,9.021408,9.164553,8.447838,8.442597,BSU00890,,936863,,GO:0003674|GO:0008150
936855,8.361331,8.106855,8.294133,8.97635,8.082255,8.40849,8.71424,8.72868,8.662599,8.393424,8.407388,8.751048,9.2786665,8.992153,8.903753,8.075576,8.051792,8.167687,8.557765,8.213534,8.660022,8.657452,7.8993707,7.6710954,BSU00900,,936855,,
936634,7.105663,6.44749,5.3254485,5.2971134,5.4810324,6.6261454,5.434075,5.9333034,5.654535,5.780265,4.788415,5.199018,5.068117,5.600838,6.541746,4.9620566,6.1154294,5.558877,6.481841,6.1837626,5.8883843,5.8959613,6.1747313,6.2476826,BSU00910,,936634,,GO:0008685|GO:0019288
936862,10.359382,10.324177,9.311501,9.636723,9.991577,10.190354,9.597603,9.4283085,9.411658,9.751076,9.726151,9.568481,8.868141,9.364327,9.97901,10.027379,10.46826,10.005097,10.146194,9.961248,9.5859785,9.590892,10.670458,10.551856,BSU00920,,936862,,GO:0004818|GO:0006424|GO:0009332
936831,6.58506,4.42163,5.4581394,5.9781694,4.571922,5.5190377,5.3444786,5.723654,5.4940286,4.847141,4.906007,4.0236664,4.626277,5.900735,5.2111707,5.7131577,5.7197695,4.880844,6.547647,6.1315665,5.404448,5.4018483,5.2320056,5.4379745,BSU00930,,936831,,GO:0006535|GO:0009001
936859,8.047875,7.3508873,7.836671,7.942643,7.0979795,7.6023397,7.270806,7.876366,7.7761416,7.199052,7.8489156,6.7518435,7.422285,7.59694,7.3089476,7.5127153,7.8099766,7.148427,8.299564,7.6293387,7.510436,7.598369,7.48056,7.286962,BSU00940,,936859,,GO:0004817|GO:0005737|GO:0006423
936369,5.9598203,5.391945,5.683918,5.755141,4.565817,5.880615,5.5890713,6.133305,5.734368,5.686762,6.2117214,4.7471995,4.922878,6.3969173,5.266691,5.8016872,5.6997743,5.938414,6.4705753,5.8192945,5.6596622,5.393204,5.283311,5.1651955,BSU00950,,936369,,
936861,7.1997094,5.9193735,7.1534886,7.005681,6.3934784,7.165721,6.6714377,7.287011,7.141867,6.7473297,6.6974716,6.1853213,8.070131,6.6530547,6.3441906,6.5829086,6.7294893,6.881949,7.466962,7.083493,6.8251114,6.989603,6.276404,6.5296845,BSU00960,,936861,,GO:0008173|GO:0009451
936993,6.604484,4.551013,5.6922264,4.5239573,5.577153,6.48198,5.912991,6.3817554,6.2355213,5.8502135,6.1828685,5.192656,5.6983356,6.0325165,5.2892885,5.679618,5.4642725,5.6664095,6.621222,6.008664,5.436853,6.168419,5.4006987,5.899616,BSU00970,,936993,,
936150,8.809919,8.227979,8.1967,8.093591,8.389624,8.963131,9.109793,8.559214,8.521156,8.844039,8.505152,8.373782,7.6972675,8.471393,8.634536,7.9586177,8.048176,8.695338,8.323091,8.41653,8.315671,8.07884,8.4713955,8.959673,BSU00980,,936150,,GO:0006352|GO:0016987|GO:0042173
936842,7.1697407,8.259227,6.2178574,6.1441083,6.3967814,8.0238285,7.6304955,6.9052844,6.8263702,7.351488,6.6619277,6.955246,6.0124617,6.234803,7.4123554,6.426713,7.106064,7.1944814,6.619077,6.795927,6.8951845,6.249986,7.954354,7.817795,BSU00990,,936842,,GO:0003735|GO:0006412|GO:0022625
936856,6.8693104,7.471435,6.1782107,6.382348,6.055452,7.5072613,7.245428,6.5259237,5.8128977,6.9750657,6.3172474,6.4739404,6.8312387,6.333166,7.1942477,5.9994483,6.9648337,6.7254586,6.0819063,6.7419963,6.9001446,5.9898973,7.619041,7.8301363,BSU01000,,936856,,GO:0005887|GO:0015450|GO:0043952
936851,8.35295,8.488991,6.181112,7.0894356,7.7048044,7.533266,8.872973,6.630964,7.36453,8.49944,7.2906537,8.4193125,7.151043,7.198604,8.8374815,7.5584407,8.867076,8.872346,7.0897946,7.986217,7.326408,7.7679186,8.672505,9.095933,BSU01010,,936851,,GO:0003715|GO:0006353
936838,12.506364,13.859929,10.473995,10.876414,11.67096,11.7733555,11.940941,10.954973,11.035233,11.740072,11.4182,12.114342,10.956571,11.030484,12.380894,12.384153,12.732869,12.530311,11.160202,11.530516,10.861294,10.843466,13.428614,13.349294,BSU01020,,936838,,GO:0003735|GO:0006412|GO:0022625
936843,12.334459,13.470659,10.602038,11.050758,11.954209,12.146646,11.949,11.075386,11.214157,11.874474,11.415248,12.3271475,10.952872,11.081353,12.470561,12.606478,13.189806,12.692007,11.298348,11.670151,11.022302,10.867455,13.413292,13.264696,BSU01030,,936843,,GO:0003735|GO:0006412|GO:0022625
936153,12.718599,14.165078,10.2891655,10.050649,11.699604,12.122841,11.175319,11.482785,11.282849,11.611799,11.943375,11.225875,9.566646,10.044849,12.858835,13.281681,13.581289,13.046945,11.834459,11.952067,11.327347,10.774321,14.224543,13.982776,BSU01040,,936153,,GO:0003735|GO:0006412|GO:0022625
935952,12.229736,13.519813,9.633278,9.569711,11.232695,12.042489,10.599495,11.13357,10.652985,11.0862465,11.643925,10.946067,9.509044,9.60913,12.415693,12.637389,12.965375,12.546886,11.252379,11.442341,10.611269,10.142747,13.425,13.379665,BSU01050,,935952,,GO:0003735|GO:0006412|GO:0022625
938465,7.771895,7.0081816,4.852809,5.2447715,6.635929,5.630523,6.0770674,5.871022,6.127838,6.669505,5.8190513,5.9085994,5.139,5.1925716,7.172932,8.035994,8.528104,7.398752,6.209583,7.0513387,6.3787346,5.8864274,7.775617,7.506011,BSU01060,,938465,,GO:0008168
936335,13.038883,12.316562,11.541309,12.316313,13.195724,12.44191,12.582284,12.31121,12.493044,12.517591,12.238389,13.0992365,12.936653,12.946672,12.916557,13.299319,13.585703,12.842361,12.443076,12.918289,12.371781,12.51917,13.113435,12.872247,BSU01070,,936335,,GO:0000345|GO:0003899|GO:0006350
935977,13.29621,12.927399,12.381587,13.408865,13.748057,13.374246,12.747464,13.449341,13.287635,12.887918,13.312411,13.431457,13.329807,13.419139,13.300935,13.932569,14.222293,13.43816,13.108971,13.209613,13.108672,13.102306,13.463612,13.175573,BSU01080,,935977,,GO:0000345|GO:0003899|GO:0006350
936829,12.020488,12.179371,9.391322,9.734725,10.89943,11.126464,11.050427,9.905362,10.223995,10.9776535,9.603967,10.527892,10.182077,10.116248,11.696417,11.711838,12.565783,12.071492,10.664548,11.09862,10.055716,9.964987,12.77289,12.366436,BSU01090,,936829,,GO:0003735|GO:0006412|GO:0022625
936616,12.273838,11.656199,10.016335,10.231699,11.477967,11.547701,11.322242,10.44527,10.667086,11.197368,10.215697,11.147732,10.651065,10.683917,11.840332,12.158758,12.736516,12.04382,11.111252,11.243417,10.369356,10.529537,12.505635,12.059215,BSU01100,,936616,,GO:0003735|GO:0006412|GO:0022627
935997,12.817616,12.301389,10.497977,11.116496,12.128352,12.704413,11.959871,11.059887,11.110682,11.740368,11.590681,11.996744,11.614522,11.638821,12.666953,12.972852,13.480948,12.927793,11.754101,12.074775,10.922819,11.209867,13.330569,12.872042,BSU01110,,935997,,GO:0003735|GO:0006412|GO:0022627
936826,15.131737,14.863543,13.53158,13.984341,14.6817255,15.298119,14.226678,14.102777,14.101003,14.210735,14.296528,14.394775,14.051999,14.190451,15.058551,15.531038,15.904801,15.370017,14.343001,14.515012,13.827072,13.755273,15.692214,15.187951,BSU01120,,936826,,GO:0003746|GO:0006414
935965,14.749563,15.50929,14.037504,14.500559,14.302365,14.976262,14.161057,14.539109,14.079047,13.988829,14.69944,14.253061,14.522998,14.44067,14.900342,15.142217,15.285914,14.980542,14.060952,14.232541,14.227776,14.148707,15.466133,15.125141,BSU01130,,935965,,GO:0003746|GO:0006414
936866,4.8395095,4.4001546,3.2678463,4.750236,4.015203,4.175172,3.4945896,4.566866,3.8720353,3.9949617,3.9293888,4.0419335,4.946355,4.5551414,4.7000384,5.027326,5.4944663,5.2847247,3.439989,4.314522,3.938538,4.6606274,4.657134,5.076193,BSU01140,,936866,,GO:0008152|GO:0016787
936825,11.83501,12.332422,8.836835,9.509319,10.90058,10.768008,11.032825,9.992885,10.227959,10.771527,10.236112,10.8992605,10.007351,9.862588,11.391504,11.706405,12.394862,11.702826,10.550427,10.858079,9.701234,9.79257,12.563448,12.098431,BSU01150,,936825,,GO:0003735|GO:0006412|GO:0022627
936239,12.858059,12.836799,10.609849,10.995088,12.276289,11.977206,11.9804,11.457149,11.415239,11.808381,11.555165,12.137679,11.210123,11.164747,12.346612,12.768838,13.381713,12.592609,11.584671,11.951795,11.018933,11.170102,13.383265,12.938535,BSU01160,,936239,,
936690,12.877352,12.268716,10.608672,10.975177,12.206157,12.309424,11.859434,11.5474,11.435059,11.72331,11.877739,12.046995,11.292853,11.383391,12.380972,12.755733,13.481678,12.69254,11.803999,12.120981,11.084987,11.072604,13.418976,12.894666,BSU01170,,936690,,GO:0003735|GO:0006412|GO:0022625
936820,11.850537,10.589114,9.324314,9.946977,11.400192,11.56866,10.823243,10.461902,10.465051,10.712599,11.162194,11.046062,10.279024,10.457131,11.301675,11.81079,12.597954,11.775353,10.784314,11.147977,10.000417,9.73013,12.463744,11.912884,BSU01180,,936820,,GO:0003735|GO:0006412|GO:0022625
936817,13.255272,12.539191,11.335377,11.593836,12.697508,12.908328,12.012847,12.248938,12.113808,12.042988,12.267334,12.21286,11.667047,11.616855,12.627321,13.184589,13.82832,12.918914,12.144411,12.422553,11.752174,11.695688,13.508894,12.959255,BSU01190,,936817,,GO:0003735|GO:0006412|GO:0022625
936818,11.68905,10.729008,9.528496,9.666539,11.208503,11.554005,10.381229,10.498448,10.557113,10.5590725,10.945877,10.594101,10.143029,10.031155,11.080965,11.679313,12.3725195,11.412934,10.661197,10.996847,10.082482,9.904192,11.609602,11.176943,BSU01200,,936818,,
938123,11.581745,10.809239,10.312369,9.93454,11.250343,11.681262,10.45258,11.108135,10.799033,10.635808,11.041644,10.671277,9.911998,10.24986,11.090751,11.783247,12.390964,11.177624,10.675397,11.038107,10.425763,10.244649,11.265812,10.9840355,BSU01210,,938123,,GO:0003735|GO:0006412|GO:0022625
936808,12.751355,11.871155,11.213691,10.712305,12.1076765,12.488704,11.302771,12.00412,11.850209,11.518399,12.0513525,11.424053,11.1956,11.251627,11.999672,12.797452,13.414851,12.243343,11.884713,12.099123,11.485747,11.404129,12.426651,12.094636,BSU01220,,936808,,GO:0003735|GO:0006412|GO:0022627
936807,11.881517,10.687236,10.26736,9.841107,11.076063,11.581475,10.406712,11.249751,11.044755,10.595052,11.211013,10.515003,10.0147085,10.258263,10.959997,11.838607,12.363918,11.195957,10.874834,11.113906,10.606078,10.433229,11.328096,11.018832,BSU01230,,936807,,GO:0003735|GO:0006412|GO:0022625
936801,10.592224,9.226854,7.8619747,8.507428,9.737617,10.454594,8.892585,9.71715,9.295601,9.2794285,10.136639,9.346811,8.700985,8.86596,9.765868,10.701705,11.228425,10.065879,9.510947,9.794665,8.723954,8.367092,10.071634,9.818288,BSU01240,,936801,,GO:0003735|GO:0006412|GO:0022625
936805,11.574042,10.301291,9.400114,9.562287,10.639644,11.33332,9.999392,10.684183,10.34087,10.169361,11.130216,10.132845,9.669674,9.888994,10.855601,11.554842,12.262131,11.152604,10.570442,10.800364,9.996243,9.797219,11.271776,10.904378,BSU01250,,936805,,GO:0003735|GO:0006412|GO:0022627
935939,12.151946,11.083297,10.5647135,10.209276,11.360161,11.954853,10.668368,11.588617,11.4243145,10.931573,11.629527,10.680899,10.360657,10.45059,11.463521,12.286515,12.732197,11.748016,11.370916,11.513472,11.218355,10.91159,11.872639,11.5110655,BSU01260,,935939,,GO:0003735|GO:0006412|GO:0022625
936799,11.592526,10.522333,9.889853,9.603283,10.701944,11.485839,10.1134815,11.054896,10.769387,10.297692,11.153981,10.138573,9.423524,9.858109,10.92793,11.571533,12.159925,11.107086,10.526667,10.854398,10.287281,10.163154,11.178672,10.816367,BSU01270,,936799,,GO:0003735|GO:0006412|GO:0022625
936981,12.644506,11.68745,10.864302,10.267661,11.616409,12.483029,10.902281,11.875541,11.56001,11.104343,12.125442,10.95906,10.858193,10.816295,11.888865,12.635169,13.084911,12.092633,11.64781,11.86899,11.298381,10.917234,12.283518,11.996532,BSU01280,,936981,,GO:0003735|GO:0022625|GO:0042255
935946,10.745376,10.042969,9.195403,8.738311,9.861132,11.20082,9.23673,10.200858,9.974647,9.333865,10.57893,9.383429,8.904183,9.120453,9.983735,10.751886,11.291174,10.233993,9.820327,10.055741,9.427518,9.14471,10.456206,10.069237,BSU01290,,935946,,GO:0003735|GO:0006412|GO:0022627
936328,12.234414,11.666238,10.061614,9.851717,11.069585,12.383482,10.607171,11.641112,11.029409,10.631996,12.125724,10.687147,10.504831,10.460007,11.612441,12.321248,12.740574,11.840156,11.370722,11.528112,10.834431,10.4054165,12.039336,11.746133,BSU01300,,936328,,GO:0003735|GO:0006412|GO:0022627
938229,12.75505,12.168624,11.482306,10.816033,11.958315,12.961067,11.288944,12.315779,12.199524,11.659617,12.563542,11.307539,11.059662,11.222619,12.099465,12.930228,13.204739,12.313532,12.03657,12.210983,11.976077,11.660907,12.401485,12.067951,BSU01310,,938229,,GO:0003735|GO:0006412|GO:0019843|GO:0022625
936785,11.994915,11.462763,11.096442,10.061696,11.113377,12.195187,10.718223,11.761059,11.725142,10.990778,11.756968,10.683195,10.1115465,10.320179,11.210295,12.060269,12.330424,11.478742,11.285913,11.528651,11.305655,10.957468,11.579609,11.2701435,BSU01320,,936785,,GO:0003735|GO:0006412|GO:0022625
938012,12.753493,12.075377,11.35777,10.601288,11.777345,12.939091,11.241066,12.377953,12.178139,11.4394045,12.63223,11.336691,10.81426,11.120339,12.127956,12.973347,13.199566,12.361884,11.993773,12.264795,12.016092,11.597007,12.371597,12.126253,BSU01330,,938012,,GO:0003735|GO:0006412|GO:0022627
936920,11.451906,10.646855,9.0040865,9.090846,9.903473,11.481165,9.610194,10.500509,10.061171,9.671982,11.238323,9.987399,9.295632,9.524423,10.609761,11.375316,11.70406,10.923167,10.224263,10.64991,9.974921,9.519321,11.032967,10.753322,BSU01340,,936920,,GO:0003735|GO:0006412|GO:0022625
935940,12.43472,11.668103,10.97714,10.292317,11.140695,12.530357,10.866943,11.909497,11.683546,11.053568,12.158024,10.944816,10.411657,10.601515,11.712348,12.422436,12.665095,11.970935,11.603641,11.83487,11.4028015,11.192194,11.895801,11.750284,BSU01350,,935940,,GO:0003735|GO:0006412|GO:0022625
936779,13.826547,13.211608,12.730663,11.829418,12.604052,13.872652,12.380051,13.465284,13.285258,12.56586,13.429358,12.468493,12.161078,12.117603,13.253118,13.930883,14.132243,13.516099,13.232533,13.369238,13.118409,12.680244,13.261274,13.185196,BSU01360,,936779,,GO:0005887|GO:0015450|GO:0043952
938508,13.042095,12.055523,11.242163,10.614247,11.414185,12.933215,11.420021,12.322687,12.105338,11.423909,12.076985,11.177172,11.15255,11.052673,12.438832,13.003542,13.319235,12.794732,12.20211,12.278628,11.768322,11.442709,12.329849,12.31787,BSU01370,,938508,,
938929,13.183523,12.097772,11.773201,10.572487,11.727332,13.019277,11.662243,12.464121,12.5089445,11.79582,11.966468,11.1315975,10.894864,11.119377,12.578846,13.138353,13.479351,12.810497,12.4243355,12.434011,12.074573,11.858306,12.465758,12.374559,BSU01380,,938929,,GO:0004239|GO:0006464
8303095,11.299642,10.131208,9.880439,8.813935,9.5536,10.975035,9.510926,10.366299,10.308283,9.664314,10.029395,9.151705,8.613891,8.925409,10.447356,11.136945,11.490758,10.806507,10.385791,10.511241,9.770328,9.603377,10.570844,10.484829,BSU01389,,8303095,,GO:0003674|GO:0005575|GO:0008150
938924,11.672178,10.661025,9.6502495,8.735963,9.8094,11.4321165,9.960439,10.794718,10.556952,9.919054,10.411587,9.315162,9.107659,9.171798,10.989196,11.503374,11.897556,11.304373,10.612209,10.772821,9.921222,9.667773,11.254544,11.041485,BSU01390,,938924,,GO:0003743|GO:0006413
938927,10.450109,9.31665,7.556498,7.006808,8.163514,10.132307,8.530122,9.174515,8.40261,8.298984,9.400912,8.182004,8.470696,7.9882555,9.909451,10.366743,10.662505,10.299795,9.309629,9.58662,8.633073,8.318673,10.186047,9.970624,BSU01400,,938927,,GO:0003735|GO:0006412|GO:0022625
938928,11.92258,11.064382,10.404631,9.465717,10.332094,11.557686,10.348592,11.106044,11.035597,10.430481,10.907257,9.936121,9.781831,9.683851,11.118348,11.877017,12.101067,11.5077,11.087709,11.154206,10.798953,10.408641,11.631087,11.317534,BSU01410,,938928,,GO:0003735|GO:0006412|GO:0022627
938926,11.974647,11.376996,11.238343,10.427485,10.987598,11.793377,10.719445,11.65816,11.648018,10.951111,11.306665,10.488626,10.167486,10.377458,11.385231,12.310098,12.373232,11.610114,11.678494,11.547489,11.482012,11.265037,11.770827,11.415179,BSU01420,,938926,,GO:0003735|GO:0006412|GO:0022627
938921,13.6596575,13.060719,12.178358,11.746698,12.371029,13.504047,12.057137,13.004248,12.9514675,12.314906,13.223661,12.041973,11.77432,11.811986,12.975992,13.802733,13.876601,13.366682,13.079013,13.076798,12.708468,12.337883,13.692598,13.421926,BSU01430,,938921,,GO:0000345|GO:0003899|GO:0006350
938918,12.234702,12.270921,10.78513,10.300286,10.769896,11.9553585,10.514677,11.527414,11.261102,10.790988,11.818834,10.539491,10.283894,10.2967415,11.530805,12.075463,12.165837,11.842382,11.505272,11.524383,10.963791,10.719748,12.360259,12.098238,BSU01440,,938918,,GO:0003735|GO:0006412|GO:0022625
938925,7.26177,6.633343,5.212681,5.574748,6.901196,6.347482,6.7578115,7.4342647,7.18092,6.282469,6.4442186,6.85232,6.0814457,6.7983255,7.581567,7.2306128,8.629711,7.2201667,6.31513,7.12115,6.6341667,6.8950005,6.620036,6.8407493,BSU01450,,938925,,GO:0005524|GO:0006810|GO:0009898|GO:0042626
938922,7.4768853,6.596996,6.02042,6.049984,7.0983734,6.826704,6.7989,7.250306,7.1986814,6.570877,6.7435875,6.467187,6.325468,6.7520566,7.4571223,7.3338776,8.528203,7.235963,6.774409,7.078761,6.9486923,7.2656317,6.697672,6.754697,BSU01460,,938922,,GO:0005524|GO:0006810|GO:0009898|GO:0042626
938923,7.099455,6.897585,5.5822105,6.025892,6.8123245,6.201023,6.579561,6.629454,6.8823967,6.465765,6.5089474,6.6054,5.723963,6.083357,7.38097,7.087309,8.278196,7.037134,6.194246,7.0518985,6.431785,6.6551614,6.9464545,7.1898293,BSU01470,,938923,,
938920,9.592296,9.991625,6.71546,7.112806,7.5549555,8.131412,7.1066422,7.406803,7.90993,7.353229,6.597424,6.9178243,6.2682834,6.000206,8.849303,8.531282,9.932042,9.549758,8.097783,7.8521395,7.4689145,7.3046002,10.16129,10.215839,BSU01480,,938920,,GO:0006400|GO:0009982
938915,11.750224,12.719189,9.982998,10.705581,11.281255,10.74917,10.8874855,10.389703,10.621285,11.018355,10.266268,11.33188,10.305631,10.427469,11.538131,11.804389,12.517973,11.826304,10.763234,10.785082,10.178375,10.138329,12.872779,12.684791,BSU01490,,938915,,GO:0003735|GO:0006412|GO:0022625
938912,11.586867,12.662258,10.319787,10.752002,11.165117,10.67834,10.610009,10.532089,10.636199,10.795642,10.249458,11.245808,10.631156,10.499234,11.31891,11.528965,12.111178,11.573701,10.748975,10.74375,10.366421,10.354651,12.469171,12.395055,BSU01500,,938912,,GO:0003735|GO:0006412|GO:0022627
938919,7.2814956,7.80158,5.1282144,5.5278435,4.5457177,6.421379,5.293677,5.683581,5.408088,5.9096513,5.509046,5.151515,5.83944,4.812823,5.710615,4.8800197,5.491135,6.356767,6.0934315,5.755066,5.7979174,5.3610673,7.5393724,7.3594723,BSU01510,,938919,,GO:0008168
938916,1.3629303,0.42448014,0,0,0,1.2429258,0,0,0,0,0.22894901,0,0,1.3852166,1.708342,0.9366029,0.6632257,1.6489704,0,0.26054388,0.4502516,0,0.4168998,1.1622524,BSU01520,,938916,,
938917,1.9478928,2.0956438,0.4604915,2.7287562,0,3.0180264,1.6872346,2.4964767,0,2.1452959,2.550877,0.15245986,2.1390002,0,2.951836,3.2239738,2.3412976,2.6489704,1.4399891,0,0.4502516,0,1.9935089,1.2340852,BSU01530,,938917,,GO:0008745|GO:0030436
938914,10.2614155,10.467366,11.125855,10.668317,10.364025,10.478349,9.845336,10.903216,10.56052,10.055672,11.415384,10.741978,10.778722,10.643218,9.131259,10.194049,9.50036,10.086168,10.899903,10.077531,10.885383,10.815774,9.904924,9.960742,BSU01540,,938914,,
938910,0,0.35867816,0,0,0,0,0,0,0,0,0,1.1524599,0,0,0.32293034,0,0,0,0.8550266,0,0,0,1.1004242,1.0116928,BSU01550,,938910,,
938913,5.0020986,5.1668653,6.5344768,6.32794,6.9288354,6.209428,6.018496,6.5385766,6.9573603,5.673144,7.9970264,7.624644,6.2588844,6.7300453,4.8914547,5.8798532,4.822027,5.5016494,6.2815275,5.9064593,7.1903367,6.5862,4.462943,4.6306186,BSU01560,,938913,,
938911,0,0,0,0,0,0,0,0,0,0,0,0,2.1390002,0,0,0,0,0,0,0.734475,0,0.24920128,0,0,BSU01570,,938911,,GO:0003674|GO:0030436
938890,6.015556,7.1515,5.788897,6.4836435,6.754571,5.665291,6.4495835,5.6981106,5.5945015,5.599472,4.805765,6.3410983,6.5313177,6.1925716,6.510557,5.7452784,6.6230783,6.4073267,5.0535207,5.942428,5.0941076,5.847328,6.9064765,6.4800434,BSU01580,,938890,,GO:0008272|GO:0015116|GO:0016020
938892,5.543719,6.9547443,5.2637186,5.418055,5.237595,5.1933775,5.6464543,5.1103225,5.0543036,5.3225827,5.76609,5.8367176,4.139,5.313113,5.9555645,5.6198673,6.015747,5.7217817,5.5918045,5.689417,5.544919,5.528469,6.3473597,6.1243863,BSU01590,,938892,,GO:0008508|GO:0015721
938887,7.8835278,8.011542,7.625071,7.7796597,5.589234,5.9867535,5.6262264,5.94962,6.2207813,6.5788803,6.8519297,5.634117,5.6244664,5.588169,6.399973,7.0003734,6.8116093,5.7696195,7.7144647,6.810431,5.809774,5.0408077,8.188367,8.01423,BSU01600,,938887,,GO:0016788
938893,8.992102,8.586025,9.171957,8.595918,6.4011865,6.7830033,6.788166,7.1263647,7.3379407,7.5797963,7.478444,6.206585,7.304484,7.4340463,7.4352508,8.520863,8.153459,7.1165037,9.195398,8.007969,7.5959797,6.5547023,9.305188,9.144792,BSU01610,,938893,,GO:0006826
938884,9.111975,8.745078,9.549972,9.681724,6.6120963,7.1194444,7.35717,7.416067,7.2362614,8.029409,8.487917,6.475156,8.076608,8.044625,7.1641836,8.794449,8.233882,7.834019,9.522229,8.433724,8.238526,7.1257925,9.648399,9.433786,BSU01620,,938884,,GO:0006826
938891,10.257474,10.032385,9.787277,9.62325,6.765831,8.0867815,7.6843605,7.956572,7.7972937,8.437292,10.128669,7.4980516,8.270029,8.079955,8.290744,9.462725,8.465843,8.877529,9.744918,8.709818,8.369859,7.3858376,11.122463,10.7443285,BSU01630,,938891,,GO:0006826|GO:0010038
938888,5.6688013,5.434409,6.8523636,6.463195,3.4302404,5.1651917,4.4517083,4.550283,4.63757,5.276776,5.6844406,3.1269891,4.5719595,4.1925716,3.3668737,6.2257943,4.1803613,5.9054418,7.2432737,5.909461,5.476461,4.665038,6.2423873,5.646154,BSU01640,,938888,,GO:0003700|GO:0005622|GO:0006355|GO:0043565
938889,0.94789284,1.7737157,5.5420017,5.898681,4.6526327,1.8867819,4.609046,5.3038316,5.2331796,4.7302585,6.4396257,5.281743,5.9488583,5.15688,3.6176538,4.212595,2.1713727,3.6489704,4.5019355,4.3194375,5.3571424,5.0618763,2.0699434,2.770027,BSU01650,,938889,,
